dS,dNdS,host_pair
0.05638792879469031,0.08677317244238776,700014724-700023634
0.05588688336822149,0.08561658914296998,700014724-700023788
0.05477578608272891,0.08628089835565765,700014724-700024086
0.054966918789180315,0.0843025448244963,700014724-700024233
0.05507722228127571,0.08477527797809985,700014724-700024437
0.05472278484538585,0.08456427210258646,700014724-700032222
0.05598308868937343,0.08876865165908167,700014724-700033435
0.055040727769508066,0.08533092781311521,700014724-700033502
0.05499774502124427,0.08435324585541337,700014724-700033665
0.05631688076455588,0.08687433693750143,700014724-700035785
0.0549729951675563,0.08703373092712044,700014724-700035861
0.055751166751629104,0.08535163684393608,700014724-700037501
0.05634908053265694,0.08523117129904084,700014724-700038702
0.0545825136871045,0.08721308993671628,700014724-700038761
0.06352584697744508,0.07916175477901803,700014724-700096380
0.05555070381161825,0.08415881735107111,700014724-700097291
0.05540783469311156,0.08650882608264059,700014724-700097837
0.05671969021837712,0.08250863827041205,700014724-700100312
0.0552040362888479,0.08307436968709146,700014724-700100471
0.053728876191535775,0.0851169624809414,700014724-700100540
0.05626518051548904,0.08685075889606747,700014724-700101638
0.05329079664343939,0.0791840816104552,700014724-700102043
0.05610435963644691,0.08510193046926974,700014724-700105049
0.05612438677005856,0.08470966293025962,700014724-700105153
0.05468081736100111,0.08382972754246831,700014724-700105372
0.05514187965385389,0.08488693518770526,700014724-700105580
0.05572584865643334,0.08725940917291643,700014724-700105613
0.05558598567988998,0.08559772306658914,700014724-700105771
0.05596600967780007,0.08570629465200433,700014724-700105940
0.0558409560984098,0.08538353572523559,700014724-700106056
0.05497111151508445,0.08398015956503968,700014724-700106198
0.05410806664175141,0.08495607802726489,700014724-700106754
0.05599876839026239,0.08363636795300931,700014724-700106836
0.055240296076629745,0.08488444511857395,700014724-700108161
0.056169538522479696,0.08519104161607687,700014724-700109449
0.05471884934076815,0.08624560703565669,700014724-700110812
0.057526138340061886,0.08368953148583683,700014724-700113705
0.05582339507739152,0.08266271516879382,700014724-700116468
