dS,dNdS,host_pair
0.02476982865848941,0.12420381579038059,700013597-700013715
0.025194300891277922,0.13068458230283128,700013597-700015702
0.026773426035418657,0.12542305101965656,700013597-700021902
0.024990043215417264,0.12646463418581702,700013597-700023267
0.02424072039404797,0.12530238560174542,700013597-700023634
0.023592281048985652,0.1186245220428674,700013597-700023845
0.02397489116128379,0.12768293433246977,700013597-700023872
0.023807161987898028,0.12825312130665126,700013597-700024086
0.01620391116528348,0.13027149269127278,700013597-700024509
0.02468486582630887,0.12890532675728944,700013597-700024545
0.04123391073951603,0.12703996847164992,700013597-700024615
0.02545579635362917,0.131912272817527,700013597-700024673
0.025166345953214476,0.1279739152617591,700013597-700024711
0.025101240693333804,0.1297007578409255,700013597-700033153
0.03757902822366218,0.13107469745825648,700013597-700033201
0.025354350654584395,0.12924828551258916,700013597-700033726
0.02543510557686915,0.12344289666216525,700013597-700033797
0.024802752320647718,0.1286665694532917,700013597-700034254
0.03465629614035487,0.12598803634986389,700013597-700035237
0.020420504374302983,0.1301734007949223,700013597-700035747
0.012294924954395024,0.13534508262089792,700013597-700035861
0.0260839319644587,0.13347575989203253,700013597-700037042
0.015292921955984988,0.12925835247815684,700013597-700037090
0.02720479098303002,0.13197855293278357,700013597-700037123
0.02348256484686093,0.12556720418440695,700013597-700037284
0.024867582891942974,0.12576557689067228,700013597-700037501
0.024152913684825472,0.12093718456299982,700013597-700037632
0.024605613902200986,0.1282866362645295,700013597-700038072
0.023396064614151356,0.12158710451613435,700013597-700038263
0.025112683212355488,0.12918213544096369,700013597-700038414
0.02485342468214566,0.12748172281564432,700013597-700095213
0.02397280901776879,0.12797810148803837,700013597-700095353
0.02427303636966208,0.12516166343846066,700013597-700095486
0.024770685467707325,0.12674209471275452,700013597-700097688
0.02471138988667735,0.12932146737014108,700013597-700098867
0.026206761436646825,0.12672849263300642,700013597-700099059
0.040864637383132875,0.12256026574278409,700013597-700099886
0.040322436398108785,0.1260140446436921,700013597-700101581
0.025405590767193266,0.1251314447970562,700013597-700101840
0.03676389591094867,0.12747706351639823,700013597-700102586
0.017905542273170788,0.12847341556624245,700013597-700103477
0.025881661833103774,0.12984223771411735,700013597-700103479
0.024906471132052105,0.13130415512074284,700013597-700105613
0.02438261577187831,0.12814927821799035,700013597-700106056
0.024254148656409635,0.1247061188299701,700013597-700106065
0.011113584553695464,0.13710477460541118,700013597-700106229
0.021262133922607715,0.12892038051319596,700013597-700106465
0.02502547939808669,0.12578526056419526,700013597-700106876
0.024434910305508366,0.12830258452291313,700013597-700107398
0.02195371149295135,0.12929742008203585,700013597-700108840
0.025165287727297307,0.12888338406064195,700013597-700111156
0.025397190220357975,0.12868940019788097,700013597-700111296
0.018801323203563435,0.13576297622651923,700013597-700113177
0.02522710708895482,0.1284753644062382,700013597-700113975
0.024916288296484828,0.1329192843909136,700013597-700116505
0.02558295156225871,0.1325506521721053,700013597-700116730
0.025356585947532564,0.13106187317678109,700013597-700117766
0.025139698444048366,0.1255266894999882,700013597-700117938
0.026729627491361558,0.13409035889941992,700013597-700119562
0.02521522752624203,0.1292408603546307,700013597-700119739
0.02447795490449519,0.12633771890513462,700013597-700120753
0.02480875850936908,0.12743064601311607,700013597-700161742
0.020445013151347124,0.1290381273313288,700013597-700163181
0.025758517597608263,0.12715716505927074,700013597-700163772
0.025741226012427194,0.12941034295804316,700013597-700164735
0.026276731591506845,0.13030608377509284,700013597-700165148
0.025277799385196902,0.12874596700668559,700013597-700165167
0.038107289432869916,0.12590893631404937,700013597-700165224
0.025113546815674476,0.12924559051442572,700013597-700165778
0.011730996123377718,0.13841731947921368,700013597-700171066
0.02502944469908388,0.12782646234689046,700013597-700171115
0.024826526722480015,0.12909557159786153,700013597-700172813
0.01984104481843713,0.1350061013536358,700013715-700015702
0.013775282953751036,0.13141043067335273,700013715-700021902
0.01330660741885626,0.13301313435033937,700013715-700023267
0.010726267542408921,0.13227010008991003,700013715-700023634
0.011427500936680405,0.12581298221798523,700013715-700023845
0.014989951954516544,0.1325468837191406,700013715-700023872
0.011847222803066059,0.13023110315086123,700013715-700024086
0.022794241648397138,0.1275050029542449,700013715-700024509
0.012690022305947627,0.13385254736464317,700013715-700024545
0.042644848372150684,0.1235115340750515,700013715-700024615
0.020232735971721778,0.13476618859614503,700013715-700024673
0.013214068503107709,0.1336531863974707,700013715-700024711
0.012421616964242975,0.13505324050178316,700013715-700033153
0.038996590671346025,0.12723797997652714,700013715-700033201
0.011692353510535328,0.13555560691306015,700013715-700033726
0.013473144419046236,0.13191377807676302,700013715-700033797
0.012312069850436265,0.13149391954870268,700013715-700034254
0.03822182060818594,0.12361723276222122,700013715-700035237
0.02447520881132422,0.12465068881295074,700013715-700035747
0.024850220775493006,0.1226415764508833,700013715-700035861
0.013127845427913851,0.12803103452717216,700013715-700037042
0.02216697068153531,0.12656371754644646,700013715-700037090
0.013721071899599604,0.13183610665643175,700013715-700037123
0.024975132573477703,0.12647907784902443,700013715-700037284
0.012617189358968257,0.13556362330976376,700013715-700037501
0.011339615315876078,0.13785950444261064,700013715-700037632
0.020828721017202692,0.13145381385996685,700013715-700038072
0.011295069557651655,0.13054412889289194,700013715-700038263
0.019839679358717433,0.12994855645365538,700013715-700038414
0.018847793007705223,0.12721242754194378,700013715-700095213
